bigram	frequency	relative frequency	mutual information
judge roberts	1.0	0.00014297969688304262	0.0013735361150266417
chinese ministry	1.0	0.00014297969688304262	0.0015408116371087568
22 votes	1.0	0.00014297969688304262	0.0010875767212605567
ducks h5n1	1.0	0.00014297969688304262	0.0010239815192770142
premenopausal breast	1.0	0.00014297969688304262	0.001826771030874842
lancet nitrous	1.0	0.00014297969688304262	0.001826771030874842
realism foster	1.0	0.00014297969688304262	0.001826771030874842
susan holmes	1.0	0.00014297969688304262	0.001826771030874842
daily triples	1.0	0.00014297969688304262	0.001826771030874842
health records	1.0	0.00014297969688304262	0.0006120362543682406
vetoed schwarzenegger	1.0	0.00014297969688304262	0.001826771030874842
mice human	1.0	0.00014297969688304262	0.0010239815192770142
tv work	1.0	0.00014297969688304262	0.0011627938804924106
found evidence	1.0	0.00014297969688304262	0.0010875767212605567
samples collected	1.0	0.00014297969688304262	0.0015408116371087568
death penalty	1.0	0.00014297969688304262	0.0009688928495765864
nbc show	1.0	0.00014297969688304262	0.001826771030874842
kidney transplant	1.0	0.00014297969688304262	0.0013735361150266417
high levels	1.0	0.00014297969688304262	0.0008768344867263255
study included	1.0	0.00014297969688304262	0.0006343418054123565
chicago researchers	1.0	0.00014297969688304262	0.001826771030874842
died september	1.0	0.00014297969688304262	0.001826771030874842
persistent loss	1.0	0.00014297969688304262	0.001826771030874842
democrats complained	1.0	0.00014297969688304262	0.0007685955324072721
regular human	1.0	0.00014297969688304262	0.001826771030874842
biggest hope	1.0	0.00014297969688304262	0.0015408116371087568
costly lawsuits	1.0	0.00014297969688304262	0.001826771030874842
post operative	1.0	0.00014297969688304262	0.0013735361150266417
ischemic stroke	1.0	0.00014297969688304262	0.001826771030874842
test drug	1.0	0.00014297969688304262	0.0015408116371087568
counterparts sixty	1.0	0.00014297969688304262	0.001826771030874842
stabilize iraq	1.0	0.00014297969688304262	0.001826771030874842
rare negative	1.0	0.00014297969688304262	0.0012548522433426716
mouse prostate	1.0	0.00014297969688304262	0.001826771030874842
cut foster	1.0	0.00014297969688304262	0.0015408116371087568
elderly men	1.0	0.00014297969688304262	0.0015408116371087568
potential major	1.0	0.00014297969688304262	0.0012548522433426716
2005 review	1.0	0.00014297969688304262	0.0012548522433426716
erectile disfunction	1.0	0.00014297969688304262	0.0015408116371087568
immune systems	1.0	0.00014297969688304262	0.0013735361150266417
links smoking	1.0	0.00014297969688304262	0.0015408116371087568
proposed development	1.0	0.00014297969688304262	0.001826771030874842
justice roberts	1.0	0.00014297969688304262	0.0007685955324072721
smokers die	1.0	0.00014297969688304262	0.0009203011991784416
brain cells	1.0	0.00014297969688304262	0.0012548522433426716
mitch mcconnell	1.0	0.00014297969688304262	0.001826771030874842
significantly higher	1.0	0.00014297969688304262	0.001826771030874842
greatly expand	1.0	0.00014297969688304262	0.001826771030874842
norwegian scientists	1.0	0.00014297969688304262	0.0015408116371087568
worldwide pandemic	1.0	0.00014297969688304262	0.0015408116371087568
rated high	1.0	0.00014297969688304262	0.0013735361150266417
males women	1.0	0.00014297969688304262	0.0011627938804924106
higher risk	1.0	0.00014297969688304262	0.0011627938804924106
rules unduly	1.0	0.00014297969688304262	0.0015408116371087568
sexual activity	1.0	0.00014297969688304262	0.0009688928495765864
12 mile	1.0	0.00014297969688304262	0.001826771030874842
age related	1.0	0.00014297969688304262	0.0009688928495765864
wildlife service	1.0	0.00014297969688304262	0.0015408116371087568
majority roberts	1.0	0.00014297969688304262	0.001826771030874842
popular choice	1.0	0.00014297969688304262	0.001826771030874842
story meeting	1.0	0.00014297969688304262	0.0013735361150266417
taking statins	1.0	0.00014297969688304262	0.001826771030874842
battle ground	1.0	0.00014297969688304262	0.0013735361150266417
increase blood	1.0	0.00014297969688304262	0.0010875767212605567
house counsel	1.0	0.00014297969688304262	0.00048263613864118685
version 9	1.0	0.00014297969688304262	0.001826771030874842
winston salem	1.0	0.00014297969688304262	0.001826771030874842
invited sexual	1.0	0.00014297969688304262	0.0015408116371087568
medical scenarios	1.0	0.00014297969688304262	0.0005332159962574519
bill allowing	1.0	0.00014297969688304262	0.000570746603428814
acid considered	1.0	0.00014297969688304262	0.001826771030874842
recent show	1.0	0.00014297969688304262	0.0013735361150266417
prone replication	1.0	0.00014297969688304262	0.001826771030874842
thursday supported	1.0	0.00014297969688304262	0.0011627938804924106
richard pombo	1.0	0.00014297969688304262	0.001826771030874842
tucson researchers	1.0	0.00014297969688304262	0.001826771030874842
household running	1.0	0.00014297969688304262	0.001826771030874842
public thinking	1.0	0.00014297969688304262	0.0010239815192770142
sources confirm	1.0	0.00014297969688304262	0.001826771030874842
health content	1.0	0.00014297969688304262	0.0006120362543682406
appeals court	1.0	0.00014297969688304262	0.0015408116371087568
patients taking	1.0	0.00014297969688304262	0.0006829334558105011
specific codes	1.0	0.00014297969688304262	0.001826771030874842
gay assemblyman	1.0	0.00014297969688304262	0.0012548522433426716
pfaus added	1.0	0.00014297969688304262	0.0010239815192770142
million iraqis	1.0	0.00014297969688304262	0.0015408116371087568
drug called	1.0	0.00014297969688304262	0.0008016173274944714
vacancy created	1.0	0.00014297969688304262	0.001826771030874842
nomination 3	1.0	0.00014297969688304262	0.0013735361150266417
michael smith	1.0	0.00014297969688304262	0.001826771030874842
reported women	1.0	0.00014297969688304262	0.0008375140624340937
francisco superior	1.0	0.00014297969688304262	0.0015408116371087568
court nominees	1.0	0.00014297969688304262	0.0006120362543682406
bill america	1.0	0.00014297969688304262	0.000570746603428814
rep richard	1.0	0.00014297969688304262	0.0015408116371087568
bible image	1.0	0.00014297969688304262	0.001826771030874842
drug shouldn	1.0	0.00014297969688304262	0.0008016173274944714
public debate	1.0	0.00014297969688304262	0.0010239815192770142
extra efforts	1.0	0.00014297969688304262	0.001826771030874842
process including	1.0	0.00014297969688304262	0.0013735361150266417
hours long	1.0	0.00014297969688304262	0.0013735361150266417
older patients	1.0	0.00014297969688304262	0.0011627938804924106
top democrat	1.0	0.00014297969688304262	0.0013735361150266417
scientific advisory	1.0	0.00014297969688304262	0.0013735361150266417
killed millions	1.0	0.00014297969688304262	0.0013735361150266417
california medical	1.0	0.00014297969688304262	0.0009203011991784416
due answers	1.0	0.00014297969688304262	0.001826771030874842
justice rehnquist	1.0	0.00014297969688304262	0.0007685955324072721
long winters	1.0	0.00014297969688304262	0.0013735361150266417
justice william	1.0	0.00014297969688304262	0.0007685955324072721
roberts confirmation	1.0	0.00014297969688304262	0.00038427914658589334
michigan found	1.0	0.00014297969688304262	0.001826771030874842
researcher chen	1.0	0.00014297969688304262	0.0013735361150266417
harvard graduate	1.0	0.00014297969688304262	0.0009688928495765864
constantly mutate	1.0	0.00014297969688304262	0.001826771030874842
network tv	1.0	0.00014297969688304262	0.0015408116371087568
diabetes care	1.0	0.00014297969688304262	0.0010239815192770142
1973 endangered	1.0	0.00014297969688304262	0.001826771030874842
finding reported	1.0	0.00014297969688304262	0.0015408116371087568
surgery compared	1.0	0.00014297969688304262	0.0012548522433426716
september 25	1.0	0.00014297969688304262	0.0012548522433426716
180 day	1.0	0.00014297969688304262	0.0015408116371087568
functional lose	1.0	0.00014297969688304262	0.001826771030874842
agus md	1.0	0.00014297969688304262	0.001826771030874842
infect humans	1.0	0.00014297969688304262	0.0015408116371087568
10 week	1.0	0.00014297969688304262	0.0013735361150266417
marriage bill	1.0	0.00014297969688304262	0.0010875767212605567
left handed	1.0	0.00014297969688304262	0.001826771030874842
years dr	1.0	0.00014297969688304262	0.000738022125510929
ratios ors	1.0	0.00014297969688304262	0.001826771030874842
1 4	1.0	0.00014297969688304262	0.0012548522433426716
image sens	1.0	0.00014297969688304262	0.001826771030874842
increased folate	1.0	0.00014297969688304262	0.0011627938804924106
paula moyer	1.0	0.00014297969688304262	0.001826771030874842
kind heart	1.0	0.00014297969688304262	0.0015408116371087568
prospective observational	1.0	0.00014297969688304262	0.001826771030874842
administration medical	1.0	0.00014297969688304262	0.0010875767212605567
open proceeding	1.0	0.00014297969688304262	0.0015408116371087568
ties foster	1.0	0.00014297969688304262	0.001826771030874842
bill vetoed	1.0	0.00014297969688304262	0.000570746603428814
times higher	1.0	0.00014297969688304262	0.0012548522433426716
scott mcclellan	1.0	0.00014297969688304262	0.001826771030874842
studies hispanics	1.0	0.00014297969688304262	0.0010875767212605567
brain pfaus	1.0	0.00014297969688304262	0.0012548522433426716
feel pulled	1.0	0.00014297969688304262	0.001826771030874842
medical system	1.0	0.00014297969688304262	0.0005332159962574519
charges including	1.0	0.00014297969688304262	0.0015408116371087568
protected species	1.0	0.00014297969688304262	0.0013735361150266417
benefit outweighs	1.0	0.00014297969688304262	0.0015408116371087568
extremely disappointed	1.0	0.00014297969688304262	0.0015408116371087568
spleen kidney	1.0	0.00014297969688304262	0.0015408116371087568
told house	1.0	0.00014297969688304262	0.0015408116371087568
social behaviors	1.0	0.00014297969688304262	0.001826771030874842
journal neurology	1.0	0.00014297969688304262	0.0008016173274944714
previous research	1.0	0.00014297969688304262	0.001826771030874842
san diego	1.0	0.00014297969688304262	0.0013735361150266417
story schwarzenegger	1.0	0.00014297969688304262	0.0013735361150266417
justice bush	1.0	0.00014297969688304262	0.0007685955324072721
montana read	1.0	0.00014297969688304262	0.001826771030874842
carotid artery	1.0	0.00014297969688304262	0.001826771030874842
chuck cushman	1.0	0.00014297969688304262	0.001826771030874842
american journal	1.0	0.00014297969688304262	0.0009688928495765864
viruses evolved	1.0	0.00014297969688304262	0.0009203011991784416
news dutch	1.0	0.00014297969688304262	0.0015408116371087568
thwarted development	1.0	0.00014297969688304262	0.001826771030874842
tough danish	1.0	0.00014297969688304262	0.001826771030874842
peace allawi	1.0	0.00014297969688304262	0.001826771030874842
nausea federal	1.0	0.00014297969688304262	0.001826771030874842
seeking sex	1.0	0.00014297969688304262	0.001826771030874842
increases steadily	1.0	0.00014297969688304262	0.0013735361150266417
eliminate important	1.0	0.00014297969688304262	0.0015408116371087568
democrats voting	1.0	0.00014297969688304262	0.0007685955324072721
red sox	1.0	0.00014297969688304262	0.0015408116371087568
thyroid cancer	1.0	0.00014297969688304262	0.001826771030874842
000 veterans	1.0	0.00014297969688304262	0.0015408116371087568
received care	1.0	0.00014297969688304262	0.0015408116371087568
193 lawmakers	1.0	0.00014297969688304262	0.001826771030874842
democrats frustration	1.0	0.00014297969688304262	0.0007685955324072721
years procter	1.0	0.00014297969688304262	0.000738022125510929
vascular disease	1.0	0.00014297969688304262	0.001826771030874842
study confirms	1.0	0.00014297969688304262	0.0006343418054123565
hypertension elevated	1.0	0.00014297969688304262	0.001826771030874842
highest court	1.0	0.00014297969688304262	0.001826771030874842
dangerous flu	1.0	0.00014297969688304262	0.0011627938804924106
deputy solicitor	1.0	0.00014297969688304262	0.001826771030874842
kong killing	1.0	0.00014297969688304262	0.001826771030874842
roberts watched	1.0	0.00014297969688304262	0.00038427914658589334
flu report	1.0	0.00014297969688304262	0.0008016173274944714
contradicted proposition	1.0	0.00014297969688304262	0.001826771030874842
order svu	1.0	0.00014297969688304262	0.0013735361150266417
study links	1.0	0.00014297969688304262	0.0006343418054123565
guidance chicago	1.0	0.00014297969688304262	0.001826771030874842
future studies	1.0	0.00014297969688304262	0.0013735361150266417
opponents predicted	1.0	0.00014297969688304262	0.001826771030874842
international journal	1.0	0.00014297969688304262	0.0015408116371087568
90 000	1.0	0.00014297969688304262	0.001826771030874842
drug boosts	1.0	0.00014297969688304262	0.0008016173274944714
bush administration	1.0	0.00014297969688304262	0.0008016173274944714
roberts replaces	1.0	0.00014297969688304262	0.00038427914658589334
ethnic disparity	1.0	0.00014297969688304262	0.001826771030874842
increase stroke	1.0	0.00014297969688304262	0.0010875767212605567
included data	1.0	0.00014297969688304262	0.0011627938804924106
sexual overtures	1.0	0.00014297969688304262	0.0009688928495765864
dementia predicting	1.0	0.00014297969688304262	0.001826771030874842
episode house	1.0	0.00014297969688304262	0.0015408116371087568
boosts immune	1.0	0.00014297969688304262	0.0015408116371087568
general internist	1.0	0.00014297969688304262	0.0011627938804924106
65 percent	1.0	0.00014297969688304262	0.0015408116371087568
remain rare	1.0	0.00014297969688304262	0.0015408116371087568
critical mass	1.0	0.00014297969688304262	0.0013735361150266417
fame made	1.0	0.00014297969688304262	0.001826771030874842
house advisers	1.0	0.00014297969688304262	0.00048263613864118685
cognitive function	1.0	0.00014297969688304262	0.0011627938804924106
lower cholesterol	1.0	0.00014297969688304262	0.0013735361150266417
york grew	1.0	0.00014297969688304262	0.0013735361150266417
business partnership	1.0	0.00014297969688304262	0.0013735361150266417
control study	1.0	0.00014297969688304262	0.0013735361150266417
iraq government	1.0	0.00014297969688304262	0.0011627938804924106
triples health	1.0	0.00014297969688304262	0.0015408116371087568
roberts 50	1.0	0.00014297969688304262	0.00038427914658589334
federal court	1.0	0.00014297969688304262	0.0011627938804924106
hand xigris	1.0	0.00014297969688304262	0.0015408116371087568
louisville kentucky	1.0	0.00014297969688304262	0.001826771030874842
hispanics face	1.0	0.00014297969688304262	0.0013735361150266417
successful leader	1.0	0.00014297969688304262	0.001826771030874842
risk years	1.0	0.00014297969688304262	0.00033707890458689523
openly gay	1.0	0.00014297969688304262	0.001826771030874842
measure confuses	1.0	0.00014297969688304262	0.001826771030874842
ap gov	1.0	0.00014297969688304262	0.0011627938804924106
cognitive loss	1.0	0.00014297969688304262	0.0011627938804924106
demise small	1.0	0.00014297969688304262	0.001826771030874842
host h5n1	1.0	0.00014297969688304262	0.0015408116371087568
senate approval	1.0	0.00014297969688304262	0.0007685955324072721
wound healing	1.0	0.00014297969688304262	0.001826771030874842
healthy breakfast	1.0	0.00014297969688304262	0.001826771030874842
years thousands	1.0	0.00014297969688304262	0.000738022125510929
moderate swing	1.0	0.00014297969688304262	0.0013735361150266417
addiction homelessness	1.0	0.00014297969688304262	0.0013735361150266417
transplant patients	1.0	0.00014297969688304262	0.001826771030874842
gestational age	1.0	0.00014297969688304262	0.0011627938804924106
researchers reported	1.0	0.00014297969688304262	0.00048263613864118685
addiction versus	1.0	0.00014297969688304262	0.0013735361150266417
including designation	1.0	0.00014297969688304262	0.0013735361150266417
endangered plants	1.0	0.00014297969688304262	0.0012548522433426716
mouths words	1.0	0.00014297969688304262	0.001826771030874842
middle group	1.0	0.00014297969688304262	0.0012548522433426716
investigators reported	1.0	0.00014297969688304262	0.0008768344867263255
deaths occur	1.0	0.00014297969688304262	0.001826771030874842
watch roberts	1.0	0.00014297969688304262	0.001826771030874842
malik dohan	1.0	0.00014297969688304262	0.001826771030874842
46 percent	1.0	0.00014297969688304262	0.001826771030874842
detox program	1.0	0.00014297969688304262	0.0015408116371087568
protect species	1.0	0.00014297969688304262	0.0013735361150266417
nutrition high	1.0	0.00014297969688304262	0.001826771030874842
medical journals	1.0	0.00014297969688304262	0.0005332159962574519
connor replacement	1.0	0.00014297969688304262	0.0011627938804924106
arbor michigan	1.0	0.00014297969688304262	0.001826771030874842
fractures compared	1.0	0.00014297969688304262	0.0015408116371087568
genocide eleven	1.0	0.00014297969688304262	0.001826771030874842
roman catholic	1.0	0.00014297969688304262	0.001826771030874842
sen charles	1.0	0.00014297969688304262	0.0010875767212605567
foster began	1.0	0.00014297969688304262	0.0005515546686680083
preeclampsia increases	1.0	0.00014297969688304262	0.0010239815192770142
rights environmental	1.0	0.00014297969688304262	0.0010875767212605567
minister malik	1.0	0.00014297969688304262	0.0015408116371087568
roberts home	1.0	0.00014297969688304262	0.00038427914658589334
officials close	1.0	0.00014297969688304262	0.0015408116371087568
winning show	1.0	0.00014297969688304262	0.0015408116371087568
developing type	1.0	0.00014297969688304262	0.0013735361150266417
study showed	1.0	0.00014297969688304262	0.0006343418054123565
people viruses	1.0	0.00014297969688304262	0.0008375140624340937
lungs spleen	1.0	0.00014297969688304262	0.0013735361150266417
studies show	1.0	0.00014297969688304262	0.0010875767212605567
44 democratic	1.0	0.00014297969688304262	0.0015408116371087568
federal actions	1.0	0.00014297969688304262	0.0011627938804924106
included mary	1.0	0.00014297969688304262	0.0011627938804924106
edward kennedy	1.0	0.00014297969688304262	0.001826771030874842
reagan administration	1.0	0.00014297969688304262	0.001826771030874842
gregory house	1.0	0.00014297969688304262	0.001826771030874842
show house	1.0	0.00014297969688304262	0.0008016173274944714
china based	1.0	0.00014297969688304262	0.0015408116371087568
worldwide epidemic	1.0	0.00014297969688304262	0.0015408116371087568
ideal character	1.0	0.00014297969688304262	0.001826771030874842
virus collected	1.0	0.00014297969688304262	0.0008375140624340937
alfa activated	1.0	0.00014297969688304262	0.001826771030874842
flu combine	1.0	0.00014297969688304262	0.0008016173274944714
important protections	1.0	0.00014297969688304262	0.0013735361150266417
environmentalists decried	1.0	0.00014297969688304262	0.0015408116371087568
risk predicting	1.0	0.00014297969688304262	0.00033707890458689523
boston drew	1.0	0.00014297969688304262	0.0008375140624340937
mile commute	1.0	0.00014297969688304262	0.001826771030874842
low middle	1.0	0.00014297969688304262	0.0010875767212605567
sexual disfunction	1.0	0.00014297969688304262	0.0009688928495765864
hit fox	1.0	0.00014297969688304262	0.001826771030874842
ophthalmology female	1.0	0.00014297969688304262	0.001826771030874842
constitution bars	1.0	0.00014297969688304262	0.001826771030874842
sovereignty allawi	1.0	0.00014297969688304262	0.001826771030874842
flipped foster	1.0	0.00014297969688304262	0.001826771030874842
sen edward	1.0	0.00014297969688304262	0.0010875767212605567
assistant professor	1.0	0.00014297969688304262	0.0015408116371087568
wisconsin reported	1.0	0.00014297969688304262	0.0013735361150266417
humans stohr	1.0	0.00014297969688304262	0.0008768344867263255
called lawmakers	1.0	0.00014297969688304262	0.0010875767212605567
aage tverdal	1.0	0.00014297969688304262	0.001826771030874842
low infected	1.0	0.00014297969688304262	0.0010875767212605567
flu dr	1.0	0.00014297969688304262	0.0008016173274944714
show law	1.0	0.00014297969688304262	0.0008016173274944714
codes 437	1.0	0.00014297969688304262	0.0011627938804924106
lose hundreds	1.0	0.00014297969688304262	0.0013735361150266417
journal tobacco	1.0	0.00014297969688304262	0.0008016173274944714
thompson roberts	1.0	0.00014297969688304262	0.001826771030874842
journal diabetes	1.0	0.00014297969688304262	0.0008016173274944714
drug increases	1.0	0.00014297969688304262	0.0008016173274944714
house attempts	1.0	0.00014297969688304262	0.00048263613864118685
senate ending	1.0	0.00014297969688304262	0.0007685955324072721
eros designed	1.0	0.00014297969688304262	0.001826771030874842
writer dr	1.0	0.00014297969688304262	0.0009688928495765864
maternal cardiovascular	1.0	0.00014297969688304262	0.001826771030874842
results demonstrate	1.0	0.00014297969688304262	0.001826771030874842
women don	1.0	0.00014297969688304262	0.0003153606165590718
sens hillary	1.0	0.00014297969688304262	0.0015408116371087568
modest amounts	1.0	0.00014297969688304262	0.001826771030874842
note increased	1.0	0.00014297969688304262	0.0015408116371087568
43 000	1.0	0.00014297969688304262	0.0015408116371087568
anesthesia drug	1.0	0.00014297969688304262	0.0015408116371087568
show debuted	1.0	0.00014297969688304262	0.0008016173274944714
drugs researchers	1.0	0.00014297969688304262	0.0013735361150266417
day roberts	1.0	0.00014297969688304262	0.0009203011991784416
jane holds	1.0	0.00014297969688304262	0.001826771030874842
veto message	1.0	0.00014297969688304262	0.0015408116371087568
sex drive	1.0	0.00014297969688304262	0.0010875767212605567
confirmation bush	1.0	0.00014297969688304262	0.0012548522433426716
selection process	1.0	0.00014297969688304262	0.001826771030874842
carrots broccoli	1.0	0.00014297969688304262	0.001826771030874842
small children	1.0	0.00014297969688304262	0.0015408116371087568
desire emanates	1.0	0.00014297969688304262	0.0012548522433426716
show ozzie	1.0	0.00014297969688304262	0.0008016173274944714
disease health	1.0	0.00014297969688304262	0.0008016173274944714
researcher james	1.0	0.00014297969688304262	0.0013735361150266417
complications included	1.0	0.00014297969688304262	0.0010239815192770142
september 28	1.0	0.00014297969688304262	0.0012548522433426716
gop rep	1.0	0.00014297969688304262	0.001826771030874842
african americans	1.0	0.00014297969688304262	0.0015408116371087568
stroke decades	1.0	0.00014297969688304262	0.0006829334558105011
lawyers association	1.0	0.00014297969688304262	0.001826771030874842
replace retiring	1.0	0.00014297969688304262	0.0015408116371087568
citizenry eddie	1.0	0.00014297969688304262	0.001826771030874842
sepsis drug	1.0	0.00014297969688304262	0.0013735361150266417
229 193	1.0	0.00014297969688304262	0.001826771030874842
manhattan beach	1.0	0.00014297969688304262	0.001826771030874842
receive important	1.0	0.00014297969688304262	0.001826771030874842
commented dr	1.0	0.00014297969688304262	0.001826771030874842
meld drama	1.0	0.00014297969688304262	0.001826771030874842
fewer reduces	1.0	0.00014297969688304262	0.001826771030874842
superior court	1.0	0.00014297969688304262	0.001826771030874842
rich foster	1.0	0.00014297969688304262	0.0013735361150266417
dr neal	1.0	0.00014297969688304262	0.0008016173274944714
medicine september	1.0	0.00014297969688304262	0.0007685955324072721
roberts added	1.0	0.00014297969688304262	0.00038427914658589334
index predictive	1.0	0.00014297969688304262	0.001826771030874842
national unity	1.0	0.00014297969688304262	0.0010875767212605567
crimes charges	1.0	0.00014297969688304262	0.001826771030874842
human flu	1.0	0.00014297969688304262	0.0010875767212605567
recovering species	1.0	0.00014297969688304262	0.0015408116371087568
rates wound	1.0	0.00014297969688304262	0.001826771030874842
graft sleepy	1.0	0.00014297969688304262	0.001826771030874842
hershey pennsylvania	1.0	0.00014297969688304262	0.001826771030874842
meeting september	1.0	0.00014297969688304262	0.0013735361150266417
agriculture human	1.0	0.00014297969688304262	0.001826771030874842
phytoestrogens found	1.0	0.00014297969688304262	0.0015408116371087568
invasive fungus	1.0	0.00014297969688304262	0.001826771030874842
called pt	1.0	0.00014297969688304262	0.0010875767212605567
risk factor	1.0	0.00014297969688304262	0.00033707890458689523
pituitary hormone	1.0	0.00014297969688304262	0.001826771030874842
2002 ducks	1.0	0.00014297969688304262	0.0013735361150266417
55 republicans	1.0	0.00014297969688304262	0.0015408116371087568
md emeritus	1.0	0.00014297969688304262	0.001826771030874842
undergraduate studies	1.0	0.00014297969688304262	0.001826771030874842
product called	1.0	0.00014297969688304262	0.0013735361150266417
health center	1.0	0.00014297969688304262	0.0006120362543682406
reduce risk	1.0	0.00014297969688304262	0.0010239815192770142
appointees responsible	1.0	0.00014297969688304262	0.001826771030874842
soy spinach	1.0	0.00014297969688304262	0.0015408116371087568
risk san	1.0	0.00014297969688304262	0.00033707890458689523
government means	1.0	0.00014297969688304262	0.0009203011991784416
418 patients	1.0	0.00014297969688304262	0.001826771030874842
humans back	1.0	0.00014297969688304262	0.0008768344867263255
evan bayh	1.0	0.00014297969688304262	0.001826771030874842
hemorrhage spontaneous	1.0	0.00014297969688304262	0.0013735361150266417
years earlier	1.0	0.00014297969688304262	0.000738022125510929
began giving	1.0	0.00014297969688304262	0.0015408116371087568
burden landowners	1.0	0.00014297969688304262	0.001826771030874842
bill sets	1.0	0.00014297969688304262	0.000570746603428814
general population	1.0	0.00014297969688304262	0.0011627938804924106
foster misses	1.0	0.00014297969688304262	0.0005515546686680083
macular degeneration	1.0	0.00014297969688304262	0.001826771030874842
fetal demise	1.0	0.00014297969688304262	0.001826771030874842
researchers move	1.0	0.00014297969688304262	0.00048263613864118685
ducks live	1.0	0.00014297969688304262	0.0010239815192770142
friend led	1.0	0.00014297969688304262	0.001826771030874842
foster wangled	1.0	0.00014297969688304262	0.0005515546686680083
strain klaus	1.0	0.00014297969688304262	0.0012548522433426716
sen russ	1.0	0.00014297969688304262	0.0010875767212605567
kenneth starr	1.0	0.00014297969688304262	0.001826771030874842
stroke rate	1.0	0.00014297969688304262	0.0006829334558105011
suitable prison	1.0	0.00014297969688304262	0.001826771030874842
people infected	1.0	0.00014297969688304262	0.0008375140624340937
roberts sworn	1.0	0.00014297969688304262	0.00038427914658589334
risk doubles	1.0	0.00014297969688304262	0.00033707890458689523
hong kong	1.0	0.00014297969688304262	0.001826771030874842
stohr observed	1.0	0.00014297969688304262	0.0013735361150266417
patients forget	1.0	0.00014297969688304262	0.0006829334558105011
preterm birth	1.0	0.00014297969688304262	0.001826771030874842
house statement	1.0	0.00014297969688304262	0.00048263613864118685
suffer strokes	1.0	0.00014297969688304262	0.001826771030874842
homelessness hiv	1.0	0.00014297969688304262	0.001826771030874842
research team	1.0	0.00014297969688304262	0.0010875767212605567
organization considers	1.0	0.00014297969688304262	0.001826771030874842
quickly named	1.0	0.00014297969688304262	0.001826771030874842
ceremony roberts	1.0	0.00014297969688304262	0.0011627938804924106
salem north	1.0	0.00014297969688304262	0.001826771030874842
roberts jr	1.0	0.00014297969688304262	0.00038427914658589334
437 3	1.0	0.00014297969688304262	0.0015408116371087568
law school	1.0	0.00014297969688304262	0.0008016173274944714
437 7	1.0	0.00014297969688304262	0.0015408116371087568
government fails	1.0	0.00014297969688304262	0.0009203011991784416
statin users	1.0	0.00014297969688304262	0.0015408116371087568
jim jeffords	1.0	0.00014297969688304262	0.001826771030874842
painkiller vicodin	1.0	0.00014297969688304262	0.001826771030874842
bill amounted	1.0	0.00014297969688304262	0.000570746603428814
independent senator	1.0	0.00014297969688304262	0.0015408116371087568
pay cut	1.0	0.00014297969688304262	0.0015408116371087568
smokers lung	1.0	0.00014297969688304262	0.0009203011991784416
important follow	1.0	0.00014297969688304262	0.0013735361150266417
penalty justice	1.0	0.00014297969688304262	0.001826771030874842
regulatory force	1.0	0.00014297969688304262	0.001826771030874842
juggle tv	1.0	0.00014297969688304262	0.001826771030874842
advocates cheered	1.0	0.00014297969688304262	0.001826771030874842
act bill	1.0	0.00014297969688304262	0.0011627938804924106
folate found	1.0	0.00014297969688304262	0.0012548522433426716
dr aage	1.0	0.00014297969688304262	0.0008016173274944714
10 years	1.0	0.00014297969688304262	0.0013735361150266417
allowing gays	1.0	0.00014297969688304262	0.0015408116371087568
& gamble	1.0	0.00014297969688304262	0.001826771030874842
committee gop	1.0	0.00014297969688304262	0.0013735361150266417
chinese analysis	1.0	0.00014297969688304262	0.0015408116371087568
bald eagle	1.0	0.00014297969688304262	0.001826771030874842
opposition included	1.0	0.00014297969688304262	0.001826771030874842
justice minister	1.0	0.00014297969688304262	0.0007685955324072721
141 study	1.0	0.00014297969688304262	0.0010239815192770142
large study	1.0	0.00014297969688304262	0.0013735361150266417
past 20	1.0	0.00014297969688304262	0.001826771030874842
reduced homocysteine	1.0	0.00014297969688304262	0.0015408116371087568
allawi promised	1.0	0.00014297969688304262	0.0012548522433426716
originally nominated	1.0	0.00014297969688304262	0.0015408116371087568
unduly burden	1.0	0.00014297969688304262	0.001826771030874842
winning senate	1.0	0.00014297969688304262	0.0015408116371087568
nick rahall	1.0	0.00014297969688304262	0.001826771030874842
thursday passed	1.0	0.00014297969688304262	0.0011627938804924106
time nitrous	1.0	0.00014297969688304262	0.0007685955324072721
order special	1.0	0.00014297969688304262	0.0013735361150266417
researchers animal	1.0	0.00014297969688304262	0.00048263613864118685
treating addicts	1.0	0.00014297969688304262	0.0012548522433426716
bottom overhaul	1.0	0.00014297969688304262	0.001826771030874842
iraqi government	1.0	0.00014297969688304262	0.0010875767212605567
hormone began	1.0	0.00014297969688304262	0.001826771030874842
executive producer	1.0	0.00014297969688304262	0.0015408116371087568
patients slighted	1.0	0.00014297969688304262	0.0006829334558105011
treating hollywood	1.0	0.00014297969688304262	0.0012548522433426716
side effect	1.0	0.00014297969688304262	0.0013735361150266417
frist specter	1.0	0.00014297969688304262	0.001826771030874842
error prone	1.0	0.00014297969688304262	0.001826771030874842
legged frog	1.0	0.00014297969688304262	0.001826771030874842
television writer	1.0	0.00014297969688304262	0.0013735361150266417
federal appeals	1.0	0.00014297969688304262	0.0011627938804924106
oral arguments	1.0	0.00014297969688304262	0.001826771030874842
ocean earlier	1.0	0.00014297969688304262	0.001826771030874842
22 democrats	1.0	0.00014297969688304262	0.0010875767212605567
justice sandra	1.0	0.00014297969688304262	0.0007685955324072721
